timestamp,gyro_x,gyro_y,gyro_z
560800.0,0.18,0.18,0.06
560900.0,0.18,0.18,0.12
561000.0,0.12,0.12,0.12
561100.0,0.18,0.12,0.12
561200.0,0.12,0.12,0.18
561300.0,0.12,0.18,0.12
561400.0,0.18,0.12,0.12
561500.0,0.18,0.18,0.12
561600.0,0.12,0.12,0.12
561700.0,0.12,0.12,0.12
561800.0,0.12,0.12,0.12
561900.0,0.18,0.12,0.12
562000.0,0.12,0.12,0.12
562100.0,0.12,0.12,0.12
562200.0,0.12,0.18,0.12
562300.0,0.18,0.18,0.12
562400.0,0.12,0.12,0.12
562500.0,0.18,0.18,0.06
562600.0,0.18,0.12,0.12
562700.0,0.18,0.12,0.12
562800.0,0.12,0.12,0.12
562900.0,0.18,0.18,0.12
563000.0,0.18,0.18,0.12
563100.0,0.18,0.12,0.12
563200.0,0.18,0.18,0.12
563300.0,0.12,0.12,0.12
563400.0,0.12,0.12,0.12
563500.0,0.18,0.18,0.12
563600.0,0.18,0.18,0.06
563700.0,0.12,0.12,0.12
563800.0,0.18,0.12,0.12
563900.0,0.12,0.12,0.12
564000.0,0.12,0.12,0.12
564100.0,0.18,0.12,0.12
564200.0,0.12,0.12,0.12
564300.0,0.12,0.12,0.12
564400.0,0.18,0.18,0.12
564500.0,0.18,0.18,0.12
564600.0,0.12,0.12,0.12
564700.0,0.12,0.18,0.12
564800.0,0.06,0.12,0.12
564900.0,0.12,0.18,0.12
565000.0,0.12,0.12,0.12
565100.0,0.18,0.18,0.12
565200.0,0.18,0.18,0.12
565300.0,0.18,0.12,0.12
565400.0,0.12,0.12,0.18
565500.0,0.12,0.18,0.12
565600.0,0.18,0.18,0.12
565700.0,0.18,0.18,0.12
565800.0,0.18,0.12,0.06
565900.0,0.18,0.18,0.12
566000.0,0.18,0.12,0.12
566100.0,0.18,0.18,0.12
566200.0,0.18,0.18,0.12
566300.0,0.18,0.18,0.12
566400.0,0.12,0.12,0.18
566500.0,0.12,0.18,0.12
566600.0,0.18,0.12,0.12
566700.0,0.18,0.18,0.12
566800.0,0.18,0.18,0.06
566900.0,0.12,0.18,0.12
567000.0,0.12,0.18,0.12
567100.0,0.12,0.12,0.12
567200.0,0.12,0.12,0.12
567300.0,0.12,0.18,0.12
567400.0,0.12,0.12,0.12
567500.0,0.12,0.18,0.12
567600.0,0.06,0.12,0.12
567700.0,0.18,0.12,0.18
567800.0,0.18,0.18,0.12
567900.0,0.12,0.12,0.12
568000.0,0.18,0.12,0.12
568100.0,0.18,0.18,0.12
568200.0,0.12,0.18,0.12
568300.0,0.18,0.18,0.12
568400.0,0.24,0.18,0.12
568500.0,0.12,0.12,0.12
568600.0,0.18,0.18,0.12
568700.0,0.18,0.18,0.12
568800.0,0.18,0.12,0.06
568900.0,0.18,0.18,0.12
569000.0,0.12,0.18,0.12
569100.0,0.18,0.12,0.12
569200.0,0.18,0.18,0.12
569300.0,0.12,0.18,0.12
569400.0,0.18,0.18,0.12
569500.0,0.18,0.18,0.12
569600.0,0.12,0.18,0.12
569700.0,0.18,0.18,0.12
569800.0,0.12,0.12,0.12
569900.0,0.18,0.18,0.12
570000.0,0.12,0.18,0.18
570100.0,0.18,0.12,0.12
570200.0,0.18,0.18,0.12
570300.0,0.12,0.18,0.18
570400.0,0.18,0.18,0.18
570500.0,0.18,0.18,0.12
570600.0,0.12,0.12,0.18
570700.0,0.18,0.18,0.12
570800.0,0.18,0.12,0.12
570900.0,0.12,0.18,0.12
571000.0,0.18,0.18,0.06
571100.0,0.18,0.18,0.12
571200.0,0.18,0.12,0.12
571300.0,0.18,0.18,0.12
571400.0,0.18,0.18,0.12
571500.0,0.12,0.12,0.18
571600.0,0.18,0.18,0.18
571700.0,0.18,0.18,0.06
571800.0,0.12,0.12,0.12
571900.0,0.18,0.24,0.12
572000.0,0.12,0.18,0.12
572100.0,0.12,0.18,0.12
572200.0,0.18,0.18,0.12
572300.0,0.06,0.12,0.12
572400.0,0.12,0.12,0.12
572500.0,0.18,0.24,0.12
572600.0,0.12,0.06,0.12
572700.0,0.18,0.18,0.12
572800.0,0.12,0.18,0.12
572900.0,0.12,0.06,0.12
573000.0,0.18,0.24,0.12
573100.0,0.18,0.12,0.12
573200.0,0.18,0.18,0.18
573300.0,0.18,0.18,0.12
573400.0,0.18,0.18,0.12
573500.0,0.18,0.18,0.18
573600.0,0.12,0.18,0.12
573700.0,0.18,0.18,0.12
573800.0,0.12,0.18,0.12
573900.0,0.18,0.18,0.06
574000.0,0.18,0.12,0.12
574100.0,0.18,0.18,0.12
574200.0,0.12,0.18,0.12
574300.0,0.12,0.12,0.12
574400.0,0.12,0.18,0.12
574500.0,0.12,0.12,0.12
574600.0,0.18,0.18,0.12
574700.0,0.12,0.18,0.12
574800.0,0.12,0.12,0.12
574900.0,0.18,0.18,0.12
575000.0,0.12,0.18,0.12
575100.0,0.18,0.18,0.18
575200.0,0.18,0.18,0.18
575300.0,0.12,0.12,0.12
575400.0,0.18,0.18,0.12
575500.0,0.12,0.18,0.12
575600.0,0.12,0.12,0.12
575700.0,0.12,0.18,0.12
575800.0,0.12,0.12,0.12
575900.0,0.12,0.12,0.12
576000.0,0.18,0.18,0.12
576100.0,0.18,0.12,0.12
576200.0,0.18,0.18,0.12
576300.0,0.18,0.18,0.12
576400.0,0.12,0.06,0.12
576500.0,0.18,0.18,0.12
576600.0,0.12,0.12,0.12
576700.0,0.18,0.18,0.06
576800.0,0.12,0.18,0.12
576900.0,0.18,0.18,0.12
577000.0,0.12,0.18,0.12
577100.0,0.18,0.18,0.12
577200.0,0.12,0.12,0.12
577300.0,0.18,0.18,0.12
577400.0,0.12,0.18,0.12
577500.0,0.18,0.12,0.12
577600.0,0.18,0.18,0.12
577700.0,0.18,0.12,0.12
577800.0,0.12,0.12,0.12
577900.0,0.18,0.18,0.12
578000.0,0.12,0.18,0.12
578100.0,0.18,0.18,0.12
578200.0,0.18,0.18,0.12
578300.0,0.12,0.12,0.12
578400.0,0.18,0.12,0.12
578500.0,0.18,0.18,0.12
578600.0,0.18,0.18,0.12
578700.0,0.12,0.18,0.18
578800.0,0.18,0.18,0.18
578900.0,0.12,0.12,0.06
579000.0,0.18,0.18,0.12
579100.0,0.12,0.18,0.12
579200.0,0.12,0.12,0.12
579300.0,0.18,0.18,0.12
579400.0,0.12,0.12,0.12
579500.0,0.12,0.12,0.12
579600.0,0.18,0.18,0.12
579700.0,0.18,0.18,0.12
579800.0,0.12,0.12,0.12
579900.0,0.12,0.18,0.18
580000.0,0.18,0.12,0.12
580100.0,0.12,0.12,0.12
580200.0,0.18,0.18,0.12
580300.0,0.18,0.12,0.12
580400.0,0.18,0.12,0.12
580500.0,0.18,0.18,0.12
580600.0,0.12,0.12,0.12
580700.0,0.18,0.18,0.12
580800.0,0.18,0.12,0.12
580900.0,0.12,0.18,0.12
581000.0,0.18,0.24,0.12
581100.0,0.18,0.12,0.12
581200.0,0.18,0.18,0.12
581300.0,0.18,0.12,0.12
581400.0,0.12,0.12,0.12
581500.0,0.12,0.18,0.18
581600.0,0.18,0.18,0.12
581700.0,0.12,0.12,0.18
581800.0,0.18,0.18,0.06
581900.0,0.18,0.12,0.12
582000.0,0.12,0.12,0.12
582100.0,0.18,0.18,0.12
582200.0,0.12,0.12,0.12
582300.0,0.18,0.12,0.12
582400.0,0.18,0.18,0.12
582500.0,0.18,0.12,0.12
582600.0,0.18,0.12,0.12
582700.0,0.18,0.18,0.12
582800.0,0.18,0.18,0.12
582900.0,0.12,0.12,0.12
583000.0,0.18,0.18,0.12
583100.0,0.18,0.18,0.12
583200.0,0.18,0.12,0.06
583300.0,0.18,0.18,0.12
583400.0,0.18,0.18,0.12
583500.0,0.12,0.12,0.12
583600.0,0.18,0.18,0.12
583700.0,0.18,0.18,0.18
583800.0,0.18,0.12,0.12
583900.0,0.12,0.12,0.12
584000.0,0.18,0.18,0.12
584100.0,0.12,0.12,0.12
584200.0,0.18,0.18,0.12
584300.0,0.18,0.18,0.12
584400.0,0.18,0.18,0.12
584500.0,0.12,0.18,0.12
584600.0,0.18,0.12,0.12
584700.0,0.12,0.12,0.18
584800.0,0.12,0.12,0.18
584900.0,0.12,0.12,0.12
585000.0,0.12,0.12,0.12
585100.0,0.12,0.12,0.12
585200.0,0.18,0.12,0.12
585300.0,0.12,0.12,0.12
585400.0,0.18,0.18,0.12
585500.0,0.12,0.12,0.12
585600.0,0.12,0.12,0.12
585700.0,0.12,0.18,0.12
585800.0,0.12,0.18,0.12
585900.0,0.18,0.18,0.12
586000.0,0.12,0.18,0.12
586100.0,0.12,0.18,0.12
586200.0,0.12,0.18,0.18
586300.0,0.18,0.18,0.12
586400.0,0.12,0.18,0.12
586500.0,0.12,0.18,0.12
586600.0,0.18,0.18,0.12
586700.0,0.18,0.18,0.18
586800.0,0.12,0.18,0.12
586900.0,0.12,0.12,0.12
587000.0,0.12,0.18,0.12
587100.0,0.18,0.12,0.18
587200.0,0.12,0.12,0.12
587300.0,0.18,0.18,0.18
587400.0,0.12,0.18,0.12
587500.0,0.12,0.18,0.12
587600.0,0.18,0.18,0.12
587700.0,0.12,0.12,0.12
587800.0,0.12,0.18,0.12
587900.0,0.18,0.18,0.12
588000.0,0.12,0.12,0.12
588100.0,0.18,0.18,0.12
588200.0,4.46,41.69,-44.37
588300.0,-6.84,-23.38,40.1
588400.0,1.1,-54.75,-5.37
588500.0,1.77,2.32,19.47
588600.0,-16.72,-97.29,-270.81
588700.0,44.86,-52.12,-18.43
588800.0,67.5,-86.49,-19.59
588900.0,-4.88,69.03,-263.49
589000.0,-10.8,153.56,-112.98
589100.0,-150.15,231.51,-66.71
589200.0,-352.23,103.15,-82.52
589300.0,-128.48,201.6,-154.72
589400.0,-26.79,104.61,-101.56
589500.0,30.46,-88.26,-135.07
589600.0,114.14,-329.53,-30.4
589700.0,64.27,-21.67,31.43
589800.0,39.61,78.37,56.03
589900.0,-14.1,136.78,52.8
590000.0,-78.55,146.79,1.4
590100.0,-83.68,112.85,-33.02
590200.0,-35.16,17.03,-50.66
590300.0,86.73,-131.84,-94.6
590400.0,81.91,-205.08,-5.49
590500.0,37.35,6.29,56.15
590600.0,-1.28,83.56,79.1
590700.0,-35.71,121.64,68.05
590800.0,-67.38,110.41,-0.18
590900.0,-15.63,-1.34,-110.84
591000.0,57.25,-106.81,-120.97
591100.0,187.13,-182.8,-347.41
591200.0,58.59,9.46,-135.44
591300.0,72.08,48.58,-95.95
591400.0,79.41,-183.65,-81.91
591500.0,130.92,-21.06,-105.1
591600.0,-42.05,30.21,72.2
591700.0,-42.3,210.57,11.41
591800.0,-41.14,49.32,-155.27
591900.0,-130.8,-17.27,-132.32
592000.0,16.85,-211.43,19.1
592100.0,150.94,-119.2,121.22
592200.0,57.68,237.49,28.44
592300.0,-97.23,-17.27,-77.64
592400.0,-0.61,-165.04,15.99
592500.0,22.4,243.16,-33.02
592600.0,-15.01,-81.42,-35.77
592700.0,-28.93,164.79,-5.0
592800.0,-78.8,-27.53,47.3
592900.0,-91.86,-25.94,146.91
593000.0,14.28,96.92,268.86
593100.0,25.51,127.08,24.23
593200.0,215.33,-88.5,-131.59
593300.0,266.24,-179.57,-181.64
593400.0,101.99,-153.08,-12.02
593500.0,112.49,73.12,-99.49
593600.0,-102.29,-56.7,-3.54
593700.0,196.29,59.14,21.85
593800.0,102.48,90.82,-37.17
593900.0,-75.74,-26.67,-26.37
594000.0,-45.17,-81.79,113.65
594100.0,60.18,150.82,49.19
594200.0,107.36,3.48,-97.72
594300.0,34.61,-130.43,-38.21
594400.0,-17.58,-134.64,85.02
594500.0,90.94,65.55,92.59
594600.0,213.2,91.25,-187.81
594700.0,-51.82,-11.29,-84.59
594800.0,-71.35,-96.98,13.98
594900.0,188.54,-80.75,89.78
595000.0,145.08,65.37,31.25
595100.0,7.02,93.26,-72.39
595200.0,11.41,-91.98,-87.34
595300.0,-8.79,-108.15,58.9
595400.0,27.71,-90.45,148.38
595500.0,125.37,45.47,46.08
595600.0,141.54,-21.67,-134.89
595700.0,-28.69,-70.31,-37.05
595800.0,-115.3,-44.74,108.89
595900.0,-18.01,22.64,64.21
596000.0,51.76,47.12,-62.56
596100.0,36.19,30.33,-67.44
596200.0,-117.49,-34.06,-26.43
596300.0,-1.46,-42.05,43.21
596400.0,-9.89,43.33,14.04
596500.0,42.97,74.58,-39.43
596600.0,44.01,2.26,-24.05
596700.0,53.53,-105.59,104.13
596800.0,20.94,4.15,55.11
596900.0,21.06,17.82,-36.19
597000.0,-5.19,-1.34,-53.53
597100.0,19.59,-41.93,51.94
597200.0,8.67,-58.84,108.58
597300.0,-4.82,119.14,12.7
597400.0,48.58,-33.75,-147.03
597500.0,-11.6,-83.8,-109.01
597600.0,-33.94,-58.04,110.66
597700.0,31.49,-4.88,115.6
597800.0,-16.78,74.34,-60.85
597900.0,-32.53,-151.49,-28.81
598000.0,-2.87,88.56,90.15
598100.0,39.12,35.89,16.6
598200.0,-31.31,33.39,-125.12
598300.0,-10.44,-146.18,5.55
598400.0,-28.14,41.2,99.79
598500.0,16.54,101.01,-35.28
598600.0,12.76,66.71,-159.61
598700.0,-71.17,-77.33,-56.34
598800.0,-0.55,-4.33,216.06
598900.0,20.87,138.18,19.65
599000.0,36.13,108.46,-152.22
599100.0,-7.45,-81.54,-105.22
599200.0,-161.38,-160.64,140.99
599300.0,10.74,263.79,50.54
599400.0,14.04,268.98,-136.23
599500.0,114.14,-157.35,-38.7
599600.0,-108.09,-177.67,104.25
599700.0,-41.63,216.86,-42.91
599800.0,-15.32,256.41,-92.04
599900.0,73.97,-204.41,-25.63
600000.0,24.54,-114.62,106.69
600100.0,-145.08,253.91,-3.6
600200.0,84.11,-3.91,-117.07
600300.0,31.86,-284.85,56.21
600400.0,26.79,13.37,88.26
600500.0,3.54,257.81,-22.22
600600.0,75.2,4.58,-136.6
600700.0,-80.14,-281.13,84.29
600800.0,46.2,81.91,88.87
600900.0,182.92,293.95,-49.5
601000.0,67.38,-82.03,-40.47
601100.0,-102.29,-190.0,108.22
601200.0,13.0,72.39,10.99
601300.0,207.09,155.82,-137.82
601400.0,-98.33,-223.14,70.5
601500.0,-43.82,69.7,1.28
601600.0,71.66,209.53,-91.43
601700.0,-92.16,-58.41,-34.79
601800.0,25.51,-68.42,180.91
601900.0,51.7,151.18,19.9
602000.0,14.89,147.4,-172.18
602100.0,-72.39,-276.49,103.58
602200.0,-27.16,116.7,8.97
602300.0,45.41,153.32,-117.25
602400.0,20.57,-317.99,73.24
602500.0,67.87,151.55,78.61
602600.0,69.09,145.14,-97.35
602700.0,1.83,-401.0,71.04
602800.0,82.89,90.64,157.96
602900.0,-25.88,185.06,-29.17
603000.0,15.81,-294.56,-42.72
603100.0,50.84,98.27,152.16
603200.0,50.11,205.69,-14.34
603300.0,63.66,-157.17,-99.91
603400.0,64.09,-39.0,180.48
603500.0,54.02,192.75,-38.33
603600.0,-28.75,38.51,-151.79
603700.0,22.09,-226.68,116.64
603800.0,-15.2,195.13,-18.43
603900.0,37.6,5.86,-135.31
604000.0,-44.01,-213.44,51.76
604100.0,-34.55,135.44,60.0
604200.0,5.31,174.56,-74.95
604300.0,-185.06,-142.27,-170.84
604400.0,21.12,31.37,259.95
604500.0,9.28,248.84,-92.29
604600.0,175.6,-283.02,-54.75
604700.0,-97.9,-5.31,220.52
604800.0,-8.24,231.14,-54.26
604900.0,174.19,-324.65,-114.14
605000.0,-82.7,59.02,280.7
605100.0,13.67,207.52,-22.71
605200.0,221.44,-149.96,-193.24
605300.0,-130.37,-48.71,238.22
605400.0,39.06,164.55,-3.17
605500.0,168.09,-129.76,-173.03
605600.0,-136.9,-81.91,196.72
605700.0,-0.49,123.05,-40.04
605800.0,270.39,-96.8,-166.32
605900.0,-102.54,-125.37,180.36
606000.0,-2.38,157.96,-5.19
606100.0,289.12,-82.28,-201.11
606200.0,-157.29,-105.47,186.71
606300.0,-18.01,201.29,12.15
606400.0,300.35,0.85,-230.04
606500.0,-212.04,-210.27,150.7
606600.0,-21.67,199.16,2.5
606700.0,241.76,76.29,-244.45
606800.0,-233.46,-153.99,138.31
606900.0,-25.02,189.58,91.25
607000.0,279.17,1.34,-254.82
607100.0,-194.52,-217.65,83.86
607200.0,47.73,180.36,200.26
607300.0,223.27,-18.25,-257.32
607400.0,-301.33,-166.08,193.79
607500.0,13.0,241.09,76.6
607600.0,198.97,193.79,-227.05
607700.0,54.87,-435.67,117.19
607800.0,8.12,146.73,199.58
607900.0,105.59,186.04,-120.79
608000.0,-41.99,-328.98,61.89
608100.0,-54.02,-3.05,242.8
608200.0,3.48,258.24,-40.34
608300.0,314.82,-223.51,-76.05
608400.0,-42.11,17.4,-55.11
608500.0,-35.28,72.81,-71.84
608600.0,-35.64,-10.74,-97.23
608700.0,-12.88,-62.99,21.36
608800.0,518.68,438.6,-6.47
608900.0,12.94,136.96,-104.8
609000.0,24.23,-7.87,6.1
609100.0,0.24,-0.18,-0.18
609200.0,0.61,0.06,0.12
609300.0,1.16,-0.49,0.12
609400.0,0.06,0.55,-0.12
609500.0,0.79,0.18,0.31
609600.0,0.0,0.18,0.24
609700.0,-0.24,0.18,0.24
609800.0,0.0,0.18,0.12
609900.0,0.43,0.18,0.12
610000.0,-0.92,0.49,0.06
610100.0,-0.37,0.37,0.12
610200.0,0.18,0.18,0.12
610300.0,0.18,0.12,0.18
610400.0,0.18,0.24,0.06
610500.0,0.18,0.18,0.12
610600.0,0.24,0.18,0.12
610700.0,0.18,0.12,0.12
610800.0,0.24,0.24,0.12
610900.0,0.12,0.12,0.12
611000.0,0.12,0.12,0.12
611100.0,0.06,0.06,0.18
611200.0,0.31,0.18,0.18
611300.0,0.24,0.18,0.12
611400.0,0.12,0.24,0.12
611500.0,0.12,0.24,0.06
611600.0,0.18,0.18,0.12
611700.0,0.24,0.12,0.12
611800.0,0.06,0.24,0.12
611900.0,0.18,0.12,0.12
612000.0,0.18,0.12,0.12
612100.0,0.24,0.18,0.18
612200.0,0.18,0.18,0.06
612300.0,0.12,0.12,0.12
612400.0,0.18,0.18,0.12
612500.0,0.06,0.18,0.12
612600.0,0.24,0.12,0.18
612700.0,0.12,0.18,0.12
612800.0,0.18,0.12,0.12
612900.0,0.18,0.18,0.12
613000.0,0.12,0.24,0.12
613100.0,0.18,0.18,0.12
613200.0,0.18,0.18,0.12
613300.0,0.12,0.12,0.18
613400.0,0.12,0.18,0.12
613500.0,0.12,0.12,0.12
613600.0,0.31,0.18,0.12
613700.0,0.0,0.24,0.12
613800.0,-0.06,0.24,0.12
613900.0,0.0,0.18,0.12
614000.0,0.31,0.12,0.12
614100.0,0.12,0.18,0.06
614200.0,0.24,0.18,0.12
614300.0,-0.12,0.18,0.18
614400.0,0.0,0.24,0.12
614500.0,0.0,0.24,0.12
614600.0,0.18,0.18,0.12
614700.0,0.0,0.12,0.12
614800.0,0.12,0.18,0.12
614900.0,0.06,0.18,0.06
615000.0,0.31,0.18,0.12
615100.0,0.18,0.18,0.12
615200.0,0.18,0.18,0.06
615300.0,0.12,0.24,0.12
615400.0,0.06,0.18,0.06
615500.0,0.43,0.12,0.12
615600.0,0.18,0.12,0.12
615700.0,0.12,0.18,0.12
615800.0,-0.24,0.31,0.12
615900.0,-0.43,0.43,0.18
616000.0,0.24,0.18,0.12
616100.0,0.31,0.18,0.06
616200.0,0.24,0.12,0.06
616300.0,0.31,0.18,0.06
616400.0,0.12,0.18,0.06
616500.0,0.18,0.12,0.06
616600.0,0.18,0.18,0.06
616700.0,0.12,0.18,0.12
616800.0,0.18,0.18,0.12
616900.0,-0.12,0.24,0.06
617000.0,0.24,0.18,0.12
617100.0,0.49,0.18,0.06
617200.0,0.06,0.31,0.06
617300.0,1.59,0.0,0.24
617400.0,0.61,-0.06,0.18
617500.0,0.0,0.18,0.18
617600.0,0.18,0.18,0.12
617700.0,-0.06,0.31,0.06
617800.0,0.31,0.18,0.31
617900.0,0.06,0.49,0.43
618000.0,0.43,0.06,0.12
618100.0,0.31,0.06,0.12
618200.0,0.06,0.18,0.18
618300.0,-0.24,0.24,0.06
618400.0,0.37,0.24,0.12
618500.0,0.43,0.12,0.12
618600.0,0.24,0.12,0.06
618700.0,0.24,0.12,0.0
618800.0,0.06,0.24,-0.06
618900.0,-0.12,0.24,0.06
619000.0,-0.18,0.31,0.18
619100.0,0.0,0.24,0.12
619200.0,0.24,0.18,0.06
619300.0,0.31,0.12,0.06
619400.0,0.24,0.06,0.06
619500.0,0.37,0.12,0.12
619600.0,1.89,0.0,0.31
619700.0,-0.31,0.24,0.06
619800.0,-0.18,0.31,0.06
619900.0,0.24,0.18,0.12
620000.0,0.18,0.18,0.12
620100.0,0.31,0.06,0.12
620200.0,0.18,0.18,0.12
620300.0,0.06,0.06,-0.12
620400.0,0.24,0.12,0.12
620500.0,-0.06,0.18,0.06
620600.0,0.18,0.12,0.06
620700.0,0.12,0.18,0.12
620800.0,0.37,0.12,0.06
620900.0,0.31,0.12,0.12
621000.0,0.12,0.12,0.06
621100.0,0.24,0.18,0.12
621200.0,0.18,0.18,0.12
621300.0,0.12,0.18,0.12
621400.0,0.18,0.18,0.06
621500.0,0.43,0.12,0.06
621600.0,0.18,0.12,0.12
621700.0,0.12,0.12,0.06
621800.0,0.18,0.18,0.12
621900.0,0.06,0.12,0.18
622000.0,0.31,0.06,0.12
622100.0,0.18,0.18,0.12
622200.0,0.37,0.18,0.06
622300.0,0.18,0.18,0.12
622400.0,0.06,0.18,0.12
622500.0,0.37,0.18,0.12
622600.0,0.18,0.12,0.12
622700.0,0.06,0.18,0.06
622800.0,-0.06,0.31,0.06
622900.0,0.31,0.24,0.12
623000.0,0.0,0.24,0.06
623100.0,0.12,0.24,0.12
623200.0,0.06,0.12,0.12
623300.0,0.18,0.31,0.0
623400.0,0.06,0.24,0.06
623500.0,0.06,0.24,0.12
623600.0,-0.12,0.24,0.18
623700.0,0.24,0.12,0.12
623800.0,0.61,0.18,0.0
623900.0,0.37,0.18,0.06
624000.0,0.24,0.06,0.12
624100.0,0.18,0.12,0.18
624200.0,0.18,0.49,0.12
624300.0,0.24,0.43,0.0
624400.0,0.18,0.0,0.12
624500.0,0.12,-0.12,0.12
624600.0,-0.18,0.37,0.24
624700.0,0.0,0.49,0.06
624800.0,1.28,0.12,0.18
624900.0,-0.37,-0.18,0.12
625000.0,0.0,-0.18,0.24
625100.0,-0.12,-0.31,0.55
625200.0,-0.18,0.0,0.18
625300.0,-0.92,0.67,0.67
625400.0,-2.56,5.49,11.72
625500.0,-1.1,0.73,-0.43
625600.0,-0.49,0.12,-0.06
